S No.,Year,State,Industry,num_of_s,Last Update
3239,2020,Uttar Pradesh,Fashion,20,25-09-2022 04:00:02
3240,2020,Uttar Pradesh,Finance Technology,33,25-09-2022 04:00:02
3241,2020,Uttar Pradesh,Food & Beverages,51,25-09-2022 04:00:02
3242,2020,Uttar Pradesh,Green Technology,23,25-09-2022 04:00:02
3243,2020,Uttar Pradesh,Healthcare & Lifesciences,116,25-09-2022 04:00:02
3244,2020,Uttar Pradesh,House-Hold Services,17,25-09-2022 04:00:02
3245,2020,Uttar Pradesh,Human Resources,54,25-09-2022 04:00:02
3246,2020,Uttar Pradesh,Indic Language Startups,1,25-09-2022 04:00:02
3247,2020,Uttar Pradesh,Internet of Things,19,25-09-2022 04:00:02
3248,2020,Uttar Pradesh,IT Services,206,25-09-2022 04:00:02
3249,2020,Uttar Pradesh,Logistics,1,25-09-2022 04:00:02
3250,2020,Uttar Pradesh,Marketing,32,25-09-2022 04:00:02
3251,2020,Uttar Pradesh,Media & Entertainment,22,25-09-2022 04:00:02
3252,2020,Uttar Pradesh,Nanotechnology,3,25-09-2022 04:00:02
3253,2020,Uttar Pradesh,Non- Renewable Energy,39,25-09-2022 04:00:02
3254,2020,Uttar Pradesh,Other Specialty Retailers,18,25-09-2022 04:00:02
3255,2020,Uttar Pradesh,Others,9,25-09-2022 04:00:02
3256,2020,Uttar Pradesh,Professional & Commercial Services,83,25-09-2022 04:00:02
3257,2020,Uttar Pradesh,Real Estate,15,25-09-2022 04:00:02
3258,2020,Uttar Pradesh,Renewable Energy,48,25-09-2022 04:00:02
3259,2020,Uttar Pradesh,Retail,31,25-09-2022 04:00:02
3260,2020,Uttar Pradesh,Robotics,4,25-09-2022 04:00:02
3261,2020,Uttar Pradesh,Safety,8,25-09-2022 04:00:02
3262,2020,Uttar Pradesh,Security Solutions,17,25-09-2022 04:00:02
3263,2020,Uttar Pradesh,Social Impact,9,25-09-2022 04:00:02
3264,2020,Uttar Pradesh,Social Network,8,25-09-2022 04:00:02
3265,2020,Uttar Pradesh,Sports,6,25-09-2022 04:00:02
3266,2020,Uttar Pradesh,Technology Hardware,54,25-09-2022 04:00:02
3267,2020,Uttar Pradesh,Telecommunication & Networking,16,25-09-2022 04:00:02
3268,2020,Uttar Pradesh,Textiles & Apparel,39,25-09-2022 04:00:02
3269,2020,Uttar Pradesh,Transportation & Storage,20,25-09-2022 04:00:02
3270,2020,Uttar Pradesh,Travel & Tourism,14,25-09-2022 04:00:02
3271,2020,Uttar Pradesh,Waste Management,1,25-09-2022 04:00:02
3272,2020,Uttarakhand,Advertising,2,25-09-2022 04:00:02
3273,2020,Uttarakhand,Agriculture,13,25-09-2022 04:00:02
3274,2020,Uttarakhand,Analytics,1,25-09-2022 04:00:02
3275,2020,Uttarakhand,Architecture Interior Design,1,25-09-2022 04:00:02
3276,2020,Uttarakhand,Art & Photography,2,25-09-2022 04:00:02
3277,2020,Uttarakhand,Automotive,1,25-09-2022 04:00:02
3278,2020,Uttarakhand,Biotechnology,1,25-09-2022 04:00:02
3279,2020,Uttarakhand,Construction,4,25-09-2022 04:00:02
3280,2020,Uttarakhand,Dating Matrimonial,1,25-09-2022 04:00:02
3281,2020,Uttarakhand,Design,1,25-09-2022 04:00:02
3282,2020,Uttarakhand,Education,7,25-09-2022 04:00:02
3283,2020,Uttarakhand,Fashion,1,25-09-2022 04:00:02
3284,2020,Uttarakhand,Food & Beverages,11,25-09-2022 04:00:02
3285,2020,Uttarakhand,Green Technology,7,25-09-2022 04:00:02
3286,2020,Uttarakhand,Healthcare & Lifesciences,11,25-09-2022 04:00:02
3287,2020,Uttarakhand,Human Resources,5,25-09-2022 04:00:02
3288,2020,Uttarakhand,IT Services,10,25-09-2022 04:00:02
3289,2020,Uttarakhand,Marketing,2,25-09-2022 04:00:02
3290,2020,Uttarakhand,Nanotechnology,2,25-09-2022 04:00:02
3291,2020,Uttarakhand,Other Specialty Retailers,2,25-09-2022 04:00:02
3292,2020,Uttarakhand,Others,1,25-09-2022 04:00:02
3293,2020,Uttarakhand,Professional & Commercial Services,8,25-09-2022 04:00:02
3294,2020,Uttarakhand,Real Estate,1,25-09-2022 04:00:02
3295,2020,Uttarakhand,Renewable Energy,2,25-09-2022 04:00:02
3296,2020,Uttarakhand,Retail,1,25-09-2022 04:00:02
3297,2020,Uttarakhand,Robotics,1,25-09-2022 04:00:02
3298,2020,Uttarakhand,Security Solutions,1,25-09-2022 04:00:02
3299,2020,Uttarakhand,Technology Hardware,1,25-09-2022 04:00:02
3300,2020,Uttarakhand,Telecommunication & Networking,3,25-09-2022 04:00:02
3301,2020,Uttarakhand,Transportation & Storage,3,25-09-2022 04:00:02
3302,2020,Uttarakhand,Travel & Tourism,7,25-09-2022 04:00:02
3303,2020,West Bengal,Advertising,3,25-09-2022 04:00:02
3304,2020,West Bengal,Aeronautics Aerospace & Defence,1,25-09-2022 04:00:02
3305,2020,West Bengal,Agriculture,13,25-09-2022 04:00:02
3306,2020,West Bengal,AI,8,25-09-2022 04:00:02
3307,2020,West Bengal,Analytics,3,25-09-2022 04:00:02
3308,2020,West Bengal,Architecture Interior Design,3,25-09-2022 04:00:02
3309,2020,West Bengal,Art & Photography,1,25-09-2022 04:00:02
3310,2020,West Bengal,Automotive,3,25-09-2022 04:00:02
3311,2020,West Bengal,Chemicals,1,25-09-2022 04:00:02
3312,2020,West Bengal,Computer Vision,2,25-09-2022 04:00:02
3313,2020,West Bengal,Construction,13,25-09-2022 04:00:02
3314,2020,West Bengal,Design,2,25-09-2022 04:00:02
3315,2020,West Bengal,Education,33,25-09-2022 04:00:02
3316,2020,West Bengal,Enterprise Software,7,25-09-2022 04:00:02
3317,2020,West Bengal,Events,1,25-09-2022 04:00:02
3318,2020,West Bengal,Fashion,12,25-09-2022 04:00:02
3319,2020,West Bengal,Finance Technology,11,25-09-2022 04:00:02
3320,2020,West Bengal,Food & Beverages,25,25-09-2022 04:00:02
3321,2020,West Bengal,Green Technology,6,25-09-2022 04:00:02
3322,2020,West Bengal,Healthcare & Lifesciences,28,25-09-2022 04:00:02
3323,2020,West Bengal,House-Hold Services,3,25-09-2022 04:00:02
3324,2020,West Bengal,Human Resources,8,25-09-2022 04:00:02
3325,2020,West Bengal,Internet of Things,7,25-09-2022 04:00:02
3326,2020,West Bengal,IT Services,55,25-09-2022 04:00:02
3327,2020,West Bengal,Logistics,1,25-09-2022 04:00:02
3328,2020,West Bengal,Marketing,14,25-09-2022 04:00:02
3329,2020,West Bengal,Media & Entertainment,7,25-09-2022 04:00:02
3330,2020,West Bengal,Non- Renewable Energy,16,25-09-2022 04:00:02
3331,2020,West Bengal,Other Specialty Retailers,6,25-09-2022 04:00:02
3332,2020,West Bengal,Others,2,25-09-2022 04:00:02
3333,2020,West Bengal,Professional & Commercial Services,30,25-09-2022 04:00:02
3334,2020,West Bengal,Real Estate,2,25-09-2022 04:00:02
3335,2020,West Bengal,Renewable Energy,8,25-09-2022 04:00:02
3336,2020,West Bengal,Retail,18,25-09-2022 04:00:02
3337,2020,West Bengal,Robotics,1,25-09-2022 04:00:02
3338,2020,West Bengal,Security Solutions,2,25-09-2022 04:00:02
3339,2020,West Bengal,Social Impact,1,25-09-2022 04:00:02
3340,2020,West Bengal,Social Network,3,25-09-2022 04:00:02
3341,2020,West Bengal,Technology Hardware,18,25-09-2022 04:00:02
3342,2020,West Bengal,Telecommunication & Networking,2,25-09-2022 04:00:02
3343,2020,West Bengal,Textiles & Apparel,8,25-09-2022 04:00:02
3344,2020,West Bengal,Transportation & Storage,12,25-09-2022 04:00:02
3345,2020,West Bengal,Travel & Tourism,5,25-09-2022 04:00:02
3346,2019,Andaman and Nicobar Islands,Agriculture,1,25-09-2022 04:00:02
3347,2019,Andaman and Nicobar Islands,IT Services,2,25-09-2022 04:00:02
3348,2019,Andaman and Nicobar Islands,Other Specialty Retailers,1,25-09-2022 04:00:02
3349,2019,Andaman and Nicobar Islands,Professional & Commercial Services,1,25-09-2022 04:00:02
3350,2019,Andaman and Nicobar Islands,Travel & Tourism,3,25-09-2022 04:00:02
3351,2019,Andhra Pradesh,Aeronautics Aerospace & Defence,1,25-09-2022 04:00:02
3352,2019,Andhra Pradesh,Agriculture,12,25-09-2022 04:00:02
3353,2019,Andhra Pradesh,AI,4,25-09-2022 04:00:02
3354,2019,Andhra Pradesh,Analytics,2,25-09-2022 04:00:02
3355,2019,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,25-09-2022 04:00:02
3356,2019,Andhra Pradesh,Architecture Interior Design,1,25-09-2022 04:00:02
3357,2019,Andhra Pradesh,Art & Photography,1,25-09-2022 04:00:02
3358,2019,Andhra Pradesh,Automotive,4,25-09-2022 04:00:02
3359,2019,Andhra Pradesh,Chemicals,2,25-09-2022 04:00:02
3360,2019,Andhra Pradesh,Construction,9,25-09-2022 04:00:02
3361,2019,Andhra Pradesh,Design,2,25-09-2022 04:00:02
3362,2019,Andhra Pradesh,Education,9,25-09-2022 04:00:02
3363,2019,Andhra Pradesh,Enterprise Software,2,25-09-2022 04:00:02
3364,2019,Andhra Pradesh,Events,1,25-09-2022 04:00:02
3365,2019,Andhra Pradesh,Finance Technology,1,25-09-2022 04:00:02
3366,2019,Andhra Pradesh,Food & Beverages,7,25-09-2022 04:00:02
3367,2019,Andhra Pradesh,Green Technology,6,25-09-2022 04:00:02
3368,2019,Andhra Pradesh,Healthcare & Lifesciences,16,25-09-2022 04:00:02
3369,2019,Andhra Pradesh,House-Hold Services,2,25-09-2022 04:00:02
3370,2019,Andhra Pradesh,Human Resources,1,25-09-2022 04:00:02
3371,2019,Andhra Pradesh,Internet of Things,4,25-09-2022 04:00:02
3372,2019,Andhra Pradesh,IT Services,37,25-09-2022 04:00:02
3373,2019,Andhra Pradesh,Marketing,3,25-09-2022 04:00:02
3374,2019,Andhra Pradesh,Media & Entertainment,2,25-09-2022 04:00:02
3375,2019,Andhra Pradesh,Other Specialty Retailers,1,25-09-2022 04:00:02
3376,2019,Andhra Pradesh,Professional & Commercial Services,10,25-09-2022 04:00:02
3377,2019,Andhra Pradesh,Real Estate,3,25-09-2022 04:00:02
3378,2019,Andhra Pradesh,Renewable Energy,4,25-09-2022 04:00:02
3379,2019,Andhra Pradesh,Retail,5,25-09-2022 04:00:02
3380,2019,Andhra Pradesh,Robotics,5,25-09-2022 04:00:02
3381,2019,Andhra Pradesh,Security Solutions,3,25-09-2022 04:00:02
3382,2019,Andhra Pradesh,Social Impact,1,25-09-2022 04:00:02
3383,2019,Andhra Pradesh,Social Network,2,25-09-2022 04:00:02
3384,2019,Andhra Pradesh,Technology Hardware,6,25-09-2022 04:00:02
3385,2019,Andhra Pradesh,Telecommunication & Networking,1,25-09-2022 04:00:02
3386,2019,Andhra Pradesh,Textiles & Apparel,3,25-09-2022 04:00:02
3387,2019,Andhra Pradesh,Transportation & Storage,4,25-09-2022 04:00:02
3388,2019,Arunachal Pradesh,Travel & Tourism,2,25-09-2022 04:00:02
3389,2019,Assam,Aeronautics Aerospace & Defence,1,25-09-2022 04:00:02
3390,2019,Assam,Agriculture,7,25-09-2022 04:00:02
3391,2019,Assam,AI,1,25-09-2022 04:00:02
3392,2019,Assam,Architecture Interior Design,1,25-09-2022 04:00:02
3393,2019,Assam,Construction,2,25-09-2022 04:00:02
3394,2019,Assam,Design,1,25-09-2022 04:00:02
3395,2019,Assam,Education,11,25-09-2022 04:00:02
3396,2019,Assam,Enterprise Software,1,25-09-2022 04:00:02
3397,2019,Assam,Fashion,1,25-09-2022 04:00:02
3398,2019,Assam,Food & Beverages,7,25-09-2022 04:00:02
3399,2019,Assam,Green Technology,2,25-09-2022 04:00:02
3400,2019,Assam,Healthcare & Lifesciences,3,25-09-2022 04:00:02
3401,2019,Assam,House-Hold Services,1,25-09-2022 04:00:02
3402,2019,Assam,Human Resources,1,25-09-2022 04:00:02
3403,2019,Assam,IT Services,3,25-09-2022 04:00:02
3404,2019,Assam,Marketing,1,25-09-2022 04:00:02
3405,2019,Assam,Non- Renewable Energy,1,25-09-2022 04:00:02
3406,2019,Assam,Other Specialty Retailers,1,25-09-2022 04:00:02
3407,2019,Assam,Professional & Commercial Services,4,25-09-2022 04:00:02
3408,2019,Assam,Real Estate,1,25-09-2022 04:00:02
3409,2019,Assam,Retail,1,25-09-2022 04:00:02
3410,2019,Assam,Security Solutions,1,25-09-2022 04:00:02
3411,2019,Assam,Technology Hardware,1,25-09-2022 04:00:02
3412,2019,Assam,Textiles & Apparel,2,25-09-2022 04:00:02
3413,2019,Assam,Transportation & Storage,4,25-09-2022 04:00:02
3414,2019,Assam,Travel & Tourism,7,25-09-2022 04:00:02
3415,2019,Bihar,Agriculture,10,25-09-2022 04:00:02
3416,2019,Bihar,AI,1,25-09-2022 04:00:02
3417,2019,Bihar,AR VR (Augmented + Virtual Reality),1,25-09-2022 04:00:02
3418,2019,Bihar,Art & Photography,1,25-09-2022 04:00:02
3419,2019,Bihar,Automotive,1,25-09-2022 04:00:02
3420,2019,Bihar,Construction,46,25-09-2022 04:00:02
3421,2019,Bihar,Design,1,25-09-2022 04:00:02
3422,2019,Bihar,Education,9,25-09-2022 04:00:02
3423,2019,Bihar,Events,1,25-09-2022 04:00:02
3424,2019,Bihar,Finance Technology,1,25-09-2022 04:00:02
3425,2019,Bihar,Food & Beverages,5,25-09-2022 04:00:02
3426,2019,Bihar,Green Technology,4,25-09-2022 04:00:02
3427,2019,Bihar,Healthcare & Lifesciences,11,25-09-2022 04:00:02
3428,2019,Bihar,House-Hold Services,4,25-09-2022 04:00:02
3429,2019,Bihar,Human Resources,4,25-09-2022 04:00:02
3430,2019,Bihar,Internet of Things,4,25-09-2022 04:00:02
3431,2019,Bihar,IT Services,14,25-09-2022 04:00:02
3432,2019,Bihar,Marketing,6,25-09-2022 04:00:02
3433,2019,Bihar,Media & Entertainment,2,25-09-2022 04:00:02
3434,2019,Bihar,Other Specialty Retailers,1,25-09-2022 04:00:02
3435,2019,Bihar,Pets & Animals,1,25-09-2022 04:00:02
3436,2019,Bihar,Professional & Commercial Services,6,25-09-2022 04:00:02
3437,2019,Bihar,Real Estate,1,25-09-2022 04:00:02
3438,2019,Bihar,Renewable Energy,6,25-09-2022 04:00:02
3439,2019,Bihar,Retail,4,25-09-2022 04:00:02
3440,2019,Bihar,Robotics,1,25-09-2022 04:00:02
3441,2019,Bihar,Security Solutions,2,25-09-2022 04:00:02
3442,2019,Bihar,Social Impact,1,25-09-2022 04:00:02
3443,2019,Bihar,Technology Hardware,1,25-09-2022 04:00:02
3444,2019,Bihar,Textiles & Apparel,1,25-09-2022 04:00:02
3445,2019,Bihar,Transportation & Storage,4,25-09-2022 04:00:02
3446,2019,Bihar,Travel & Tourism,1,25-09-2022 04:00:02
3447,2019,Chandigarh,Agriculture,2,25-09-2022 04:00:02
3448,2019,Chandigarh,AI,2,25-09-2022 04:00:02
3449,2019,Chandigarh,Analytics,2,25-09-2022 04:00:02
3450,2019,Chandigarh,Automotive,1,25-09-2022 04:00:02
3451,2019,Chandigarh,Education,4,25-09-2022 04:00:02
3452,2019,Chandigarh,Finance Technology,4,25-09-2022 04:00:02
3453,2019,Chandigarh,Food & Beverages,2,25-09-2022 04:00:02
3454,2019,Chandigarh,Green Technology,1,25-09-2022 04:00:02
3455,2019,Chandigarh,Healthcare & Lifesciences,5,25-09-2022 04:00:02
3456,2019,Chandigarh,Human Resources,1,25-09-2022 04:00:02
3457,2019,Chandigarh,IT Services,7,25-09-2022 04:00:02
3458,2019,Chandigarh,Marketing,2,25-09-2022 04:00:02
3459,2019,Chandigarh,Other Specialty Retailers,1,25-09-2022 04:00:02
3460,2019,Chandigarh,Professional & Commercial Services,1,25-09-2022 04:00:02
3461,2019,Chandigarh,Renewable Energy,1,25-09-2022 04:00:02
3462,2019,Chandigarh,Sports,1,25-09-2022 04:00:02
3463,2019,Chandigarh,Telecommunication & Networking,2,25-09-2022 04:00:02
3464,2019,Chandigarh,Transportation & Storage,1,25-09-2022 04:00:02
3465,2019,Chandigarh,Travel & Tourism,1,25-09-2022 04:00:02
3466,2019,Chhattisgarh,Advertising,2,25-09-2022 04:00:02
3467,2019,Chhattisgarh,Agriculture,28,25-09-2022 04:00:02
3468,2019,Chhattisgarh,AI,1,25-09-2022 04:00:02
3469,2019,Chhattisgarh,Analytics,1,25-09-2022 04:00:02
3470,2019,Chhattisgarh,Architecture Interior Design,2,25-09-2022 04:00:02
3471,2019,Chhattisgarh,Art & Photography,1,25-09-2022 04:00:02
3472,2019,Chhattisgarh,Automotive,4,25-09-2022 04:00:02
3473,2019,Chhattisgarh,Chemicals,1,25-09-2022 04:00:02
3474,2019,Chhattisgarh,Computer Vision,1,25-09-2022 04:00:02
3475,2019,Chhattisgarh,Construction,1,25-09-2022 04:00:02
3476,2019,Chhattisgarh,Dating Matrimonial,1,25-09-2022 04:00:02
3477,2019,Chhattisgarh,Design,1,25-09-2022 04:00:02
3478,2019,Chhattisgarh,Education,13,25-09-2022 04:00:02
3479,2019,Chhattisgarh,Enterprise Software,2,25-09-2022 04:00:02
3480,2019,Chhattisgarh,Finance Technology,2,25-09-2022 04:00:02
3481,2019,Chhattisgarh,Food & Beverages,3,25-09-2022 04:00:02
3482,2019,Chhattisgarh,Green Technology,4,25-09-2022 04:00:02
3483,2019,Chhattisgarh,Healthcare & Lifesciences,16,25-09-2022 04:00:02
3484,2019,Chhattisgarh,House-Hold Services,3,25-09-2022 04:00:02
3485,2019,Chhattisgarh,Internet of Things,3,25-09-2022 04:00:02
3486,2019,Chhattisgarh,IT Services,15,25-09-2022 04:00:02
3487,2019,Chhattisgarh,Marketing,4,25-09-2022 04:00:02
3488,2019,Chhattisgarh,Media & Entertainment,6,25-09-2022 04:00:02
3489,2019,Chhattisgarh,Non- Renewable Energy,1,25-09-2022 04:00:02
3490,2019,Chhattisgarh,Pets & Animals,1,25-09-2022 04:00:02
3491,2019,Chhattisgarh,Professional & Commercial Services,8,25-09-2022 04:00:02
3492,2019,Chhattisgarh,Real Estate,1,25-09-2022 04:00:02
3493,2019,Chhattisgarh,Renewable Energy,7,25-09-2022 04:00:02
3494,2019,Chhattisgarh,Retail,5,25-09-2022 04:00:02
3495,2019,Chhattisgarh,Robotics,3,25-09-2022 04:00:02
3496,2019,Chhattisgarh,Safety,1,25-09-2022 04:00:02
3497,2019,Chhattisgarh,Security Solutions,1,25-09-2022 04:00:02
3498,2019,Chhattisgarh,Social Impact,3,25-09-2022 04:00:02
3499,2019,Chhattisgarh,Social Network,1,25-09-2022 04:00:02
3500,2019,Chhattisgarh,Sports,1,25-09-2022 04:00:02
3501,2019,Chhattisgarh,Technology Hardware,5,25-09-2022 04:00:02
3502,2019,Chhattisgarh,Transportation & Storage,5,25-09-2022 04:00:02
3503,2019,Chhattisgarh,Travel & Tourism,4,25-09-2022 04:00:02
3504,2019,Dadra and Nagar Haveli and Daman and Diu,Advertising,1,25-09-2022 04:00:02
3505,2019,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1,25-09-2022 04:00:02
3506,2019,Dadra and Nagar Haveli and Daman and Diu,Retail,1,25-09-2022 04:00:02
3507,2019,Delhi,Advertising,18,25-09-2022 04:00:02
3508,2019,Delhi,Aeronautics Aerospace & Defence,7,25-09-2022 04:00:02
3509,2019,Delhi,Agriculture,39,25-09-2022 04:00:02
3510,2019,Delhi,AI,41,25-09-2022 04:00:02
3511,2019,Delhi,Analytics,15,25-09-2022 04:00:02
3512,2019,Delhi,Animation,3,25-09-2022 04:00:02
3513,2019,Delhi,AR VR (Augmented + Virtual Reality),7,25-09-2022 04:00:02
3514,2019,Delhi,Architecture Interior Design,9,25-09-2022 04:00:02
3515,2019,Delhi,Art & Photography,4,25-09-2022 04:00:02
3516,2019,Delhi,Automotive,17,25-09-2022 04:00:02
3517,2019,Delhi,Chemicals,7,25-09-2022 04:00:02
3518,2019,Delhi,Computer Vision,3,25-09-2022 04:00:02
3519,2019,Delhi,Construction,39,25-09-2022 04:00:02
3520,2019,Delhi,Dating Matrimonial,3,25-09-2022 04:00:02
3521,2019,Delhi,Design,7,25-09-2022 04:00:02
3522,2019,Delhi,Education,107,25-09-2022 04:00:02
3523,2019,Delhi,Enterprise Software,34,25-09-2022 04:00:02
3524,2019,Delhi,Events,12,25-09-2022 04:00:02
3525,2019,Delhi,Fashion,21,25-09-2022 04:00:02
3526,2019,Delhi,Finance Technology,56,25-09-2022 04:00:02
3527,2019,Delhi,Food & Beverages,61,25-09-2022 04:00:02
3528,2019,Delhi,Green Technology,45,25-09-2022 04:00:02
3529,2019,Delhi,Healthcare & Lifesciences,123,25-09-2022 04:00:02
3530,2019,Delhi,House-Hold Services,10,25-09-2022 04:00:02
3531,2019,Delhi,Human Resources,42,25-09-2022 04:00:02
3532,2019,Delhi,Internet of Things,18,25-09-2022 04:00:02
3533,2019,Delhi,IT Services,142,25-09-2022 04:00:02
3534,2019,Delhi,Marketing,40,25-09-2022 04:00:02
3535,2019,Delhi,Media & Entertainment,37,25-09-2022 04:00:02
3536,2019,Delhi,Nanotechnology,3,25-09-2022 04:00:02
3537,2019,Delhi,Non- Renewable Energy,5,25-09-2022 04:00:02
3538,2019,Delhi,Other Specialty Retailers,12,25-09-2022 04:00:02
3539,2019,Delhi,Pets & Animals,4,25-09-2022 04:00:02
3540,2019,Delhi,Professional & Commercial Services,101,25-09-2022 04:00:02
3541,2019,Delhi,Real Estate,12,25-09-2022 04:00:02
3542,2019,Delhi,Renewable Energy,47,25-09-2022 04:00:02
3543,2019,Delhi,Retail,37,25-09-2022 04:00:02
3544,2019,Delhi,Robotics,9,25-09-2022 04:00:02
3545,2019,Delhi,Safety,6,25-09-2022 04:00:02
3546,2019,Delhi,Security Solutions,14,25-09-2022 04:00:02
3547,2019,Delhi,Social Impact,14,25-09-2022 04:00:02
3548,2019,Delhi,Social Network,26,25-09-2022 04:00:02
3549,2019,Delhi,Sports,12,25-09-2022 04:00:02
3550,2019,Delhi,Technology Hardware,36,25-09-2022 04:00:02
3551,2019,Delhi,Telecommunication & Networking,23,25-09-2022 04:00:02
3552,2019,Delhi,Textiles & Apparel,25,25-09-2022 04:00:02
3553,2019,Delhi,Transportation & Storage,35,25-09-2022 04:00:02
3554,2019,Delhi,Travel & Tourism,39,25-09-2022 04:00:02
3555,2019,Goa,Advertising,1,25-09-2022 04:00:02
3556,2019,Goa,Aeronautics Aerospace & Defence,1,25-09-2022 04:00:02
3557,2019,Goa,Agriculture,3,25-09-2022 04:00:02
3558,2019,Goa,Art & Photography,1,25-09-2022 04:00:02
3559,2019,Goa,Automotive,1,25-09-2022 04:00:02
3560,2019,Goa,Chemicals,1,25-09-2022 04:00:02
3561,2019,Goa,Construction,1,25-09-2022 04:00:02
3562,2019,Goa,Dating Matrimonial,1,25-09-2022 04:00:02
3563,2019,Goa,Design,2,25-09-2022 04:00:02
3564,2019,Goa,Education,2,25-09-2022 04:00:02
3565,2019,Goa,Enterprise Software,2,25-09-2022 04:00:02
3566,2019,Goa,Finance Technology,2,25-09-2022 04:00:02
3567,2019,Goa,Food & Beverages,1,25-09-2022 04:00:02
3568,2019,Goa,Green Technology,1,25-09-2022 04:00:02
3569,2019,Goa,Healthcare & Lifesciences,1,25-09-2022 04:00:02
3570,2019,Goa,IT Services,7,25-09-2022 04:00:02
3571,2019,Goa,Marketing,4,25-09-2022 04:00:02
3572,2019,Goa,Professional & Commercial Services,1,25-09-2022 04:00:02
3573,2019,Goa,Renewable Energy,2,25-09-2022 04:00:02
3574,2019,Goa,Retail,1,25-09-2022 04:00:02
3575,2019,Goa,Safety,1,25-09-2022 04:00:02
3576,2019,Goa,Security Solutions,1,25-09-2022 04:00:02
3577,2019,Goa,Technology Hardware,2,25-09-2022 04:00:02
3578,2019,Goa,Travel & Tourism,1,25-09-2022 04:00:02
3579,2019,Gujarat,NOT SPECIFIED,1,25-09-2022 04:00:02
3580,2019,Gujarat,Advertising,6,25-09-2022 04:00:02
3581,2019,Gujarat,Aeronautics Aerospace & Defence,7,25-09-2022 04:00:02
3582,2019,Gujarat,Agriculture,26,25-09-2022 04:00:02
3583,2019,Gujarat,AI,12,25-09-2022 04:00:02
3584,2019,Gujarat,Analytics,1,25-09-2022 04:00:02
3585,2019,Gujarat,AR VR (Augmented + Virtual Reality),4,25-09-2022 04:00:02
3586,2019,Gujarat,Architecture Interior Design,6,25-09-2022 04:00:02
3587,2019,Gujarat,Art & Photography,3,25-09-2022 04:00:02
3588,2019,Gujarat,Automotive,14,25-09-2022 04:00:02
3589,2019,Gujarat,Chemicals,8,25-09-2022 04:00:02
3590,2019,Gujarat,Computer Vision,4,25-09-2022 04:00:02
3591,2019,Gujarat,Construction,26,25-09-2022 04:00:02
3592,2019,Gujarat,Design,8,25-09-2022 04:00:02
3593,2019,Gujarat,Education,26,25-09-2022 04:00:02
3594,2019,Gujarat,Enterprise Software,14,25-09-2022 04:00:02
3595,2019,Gujarat,Events,3,25-09-2022 04:00:02
3596,2019,Gujarat,Fashion,12,25-09-2022 04:00:02
3597,2019,Gujarat,Finance Technology,14,25-09-2022 04:00:02
3598,2019,Gujarat,Food & Beverages,28,25-09-2022 04:00:02
3599,2019,Gujarat,Green Technology,20,25-09-2022 04:00:02
